date,label,count,conf
2012-02-06,POSITIVE,1,0.9828336834907532
2012-02-07,"""NEGATIVE""",18,0.9197179244624244
2012-02-07,"""POSITIVE""",5,0.7668205142021179
2012-02-08,"""NEGATIVE""",18,0.9169508384333717
2012-02-08,"""POSITIVE""",15,0.7451358954111735
2012-02-08,NEGATIVE,1,0.9872069160143534
2012-02-09,"""NEGATIVE""",18,0.8841462069087558
2012-02-09,"""POSITIVE""",10,0.8307364046573639
2012-02-09,POSITIVE,1,0.9809544483820597
2012-02-10,"""NEGATIVE""",18,0.900657680299547
2012-02-10,"""POSITIVE""",11,0.8768448585813696
2012-02-11,"""NEGATIVE""",21,0.9103548640296573
2012-02-11,"""POSITIVE""",9,0.7325281633271111
2012-02-11,NEGATIVE,1,0.832891047000885
2012-02-12,"""NEGATIVE""",15,0.91761474609375
2012-02-12,"""POSITIVE""",2,0.8173866271972656
2012-02-12,POSITIVE,1,0.9570187628269196
2012-02-13,"""NEGATIVE""",15,0.9146978855133057
2012-02-13,"""POSITIVE""",8,0.9171033129096031
2012-02-14,"""NEGATIVE""",20,0.8758643388748169
2012-02-14,"""POSITIVE""",4,0.6922264695167542
2012-02-14,NEGATIVE,1,0.9830859899520874
2012-02-14,POSITIVE,1,0.7547274629275004
2012-02-15,"""NEGATIVE""",17,0.919548816540662
2012-02-15,"""POSITIVE""",2,0.9181845188140869
2012-02-16,"""NEGATIVE""",19,0.8892488793322915
2012-02-16,"""POSITIVE""",4,0.8193892240524292
2012-02-17,"""NEGATIVE""",52,0.9260113508655474
2012-02-17,"""POSITIVE""",10,0.7570417106151581
2012-02-17,NEGATIVE,2,0.9949688017368317
2012-02-18,"""NEGATIVE""",57,0.9514534557074831
2012-02-18,"""POSITIVE""",10,0.7547278225421905
2012-02-18,NEGATIVE,2,0.8690622101227443
2012-02-19,"""NEGATIVE""",44,0.9537457722154531
2012-02-19,"""POSITIVE""",6,0.7851718167463938
2012-02-20,"""NEGATIVE""",107,0.9422813380990073
2012-02-20,"""POSITIVE""",9,0.7938498821523454
2012-02-20,POSITIVE,1,0.99935382604599
2012-02-21,"""NEGATIVE""",93,0.9722743092044708
2012-02-21,"""POSITIVE""",3,0.7618009944756826
2012-02-22,"""NEGATIVE""",127,0.9654670859885028
2012-02-22,"""POSITIVE""",2,0.7772570252418518
2012-02-22,POSITIVE,1,0.9986733198165894
2012-02-23,"""NEGATIVE""",64,0.9472203124314547
2012-02-23,"""POSITIVE""",1,0.7562866806983948
2012-02-24,"""NEGATIVE""",49,0.9152321195115849
2012-02-24,"""POSITIVE""",1,0.9224247336387634
2012-02-25,"""NEGATIVE""",43,0.9524837954099789
2012-02-25,NEGATIVE,2,0.903536930680275
2012-02-26,"""NEGATIVE""",113,0.9655688389212684
2012-02-26,"""POSITIVE""",1,0.8945077657699585
2012-02-26,NEGATIVE,2,0.9809446334838867
2012-02-26,POSITIVE,4,0.7842906340956688
2012-02-27,"""NEGATIVE""",122,0.9701907273198738
2012-02-27,"""POSITIVE""",7,0.8396606317588261
2012-02-27,NEGATIVE,1,0.9867387413978577
2012-02-28,"""NEGATIVE""",152,0.9656594215255034
2012-02-28,"""POSITIVE""",3,0.9295350511868795
2012-02-29,"""NEGATIVE""",162,0.9754921911675253
2012-02-29,"""POSITIVE""",18,0.8813355134593116
2012-03-01,"""NEGATIVE""",149,0.9537909682965119
2012-03-01,"""POSITIVE""",14,0.7544766962528229
2012-03-01,NEGATIVE,1,0.904846211274465
2012-03-01,POSITIVE,1,0.9986733198165894
2012-03-02,"""NEGATIVE""",110,0.9592924017797817
2012-03-02,"""POSITIVE""",8,0.9238650426268578
2012-03-03,"""NEGATIVE""",38,0.9317626278651389
2012-03-03,"""POSITIVE""",4,0.6300379037857056
2012-03-03,POSITIVE,1,0.9354932506879171
2012-03-04,"""NEGATIVE""",61,0.9424974185521485
2012-03-04,"""POSITIVE""",14,0.7624210353408541
2012-03-05,"""NEGATIVE""",41,0.9400765227108467
2012-03-05,"""POSITIVE""",10,0.8024858087301254
2012-03-06,"""NEGATIVE""",44,0.9367021958936345
2012-03-06,"""POSITIVE""",6,0.8304394980271658
2012-03-07,"""NEGATIVE""",55,0.9408369768749584
2012-03-07,"""POSITIVE""",6,0.7734288275241852
2012-03-07,POSITIVE,1,0.9837694466114044
2012-03-08,"""NEGATIVE""",52,0.9338228908868936
2012-03-08,"""POSITIVE""",1,0.5568999648094177
2012-03-09,"""NEGATIVE""",139,0.967210824755456
2012-03-09,"""POSITIVE""",4,0.812926322221756
2012-03-09,POSITIVE,1,0.9986733198165894
2012-03-10,"""NEGATIVE""",152,0.9675603661882249
2012-03-10,"""POSITIVE""",2,0.8112086653709412
2012-03-11,"""NEGATIVE""",89,0.949427214901099
2012-03-11,"""POSITIVE""",6,0.9071051279703776
2012-03-11,POSITIVE,1,0.9986733198165894
2012-03-12,"""NEGATIVE""",51,0.9303664939076293
2012-03-12,"""POSITIVE""",4,0.8591156750917435
2012-03-12,POSITIVE,1,0.9986733198165894
2012-03-13,"""NEGATIVE""",68,0.9581603635759914
2012-03-13,"""POSITIVE""",9,0.6166452500555251
2012-03-14,"""NEGATIVE""",54,0.9472009219505169
2012-03-14,"""POSITIVE""",1,0.6357099413871765
2012-03-15,"""NEGATIVE""",37,0.9406047334542146
2012-03-15,"""POSITIVE""",3,0.9206884304682413
2012-03-16,"""NEGATIVE""",56,0.9386427125760487
2012-03-16,"""POSITIVE""",6,0.7887317637602488
2012-03-17,"""NEGATIVE""",88,0.9479906674135815
2012-03-17,"""POSITIVE""",32,0.8163621500134468
2012-03-17,POSITIVE,1,0.9986733198165894
2012-03-18,"""NEGATIVE""",131,0.9636277633768912
2012-03-18,"""POSITIVE""",8,0.8096030689775944
2012-03-18,POSITIVE,1,0.9484441677729288
2012-03-19,"""NEGATIVE""",130,0.9633083847852854
2012-03-19,"""POSITIVE""",4,0.7193091362714767
2012-03-20,"""NEGATIVE""",137,0.9565365712573058
2012-03-20,"""POSITIVE""",7,0.726127062525068
2012-03-20,NEGATIVE,2,0.8176686565081278
2012-03-21,"""NEGATIVE""",75,0.9481866772969564
2012-03-21,"""POSITIVE""",1,0.5926691293716431
2012-03-22,"""NEGATIVE""",226,0.9680177817302468
2012-03-22,"""POSITIVE""",15,0.8185508728027344
2012-03-22,POSITIVE,1,0.9986733198165894
2012-03-23,"""NEGATIVE""",54,0.9478045183199423
2012-03-23,"""POSITIVE""",6,0.7145929137865702
2012-03-23,NEGATIVE,3,0.9027229017681546
2012-03-23,POSITIVE,1,0.8030837178230286
2012-03-24,"""NEGATIVE""",53,0.9160107486652878
2012-03-24,"""POSITIVE""",12,0.7961840132872263
2012-03-25,"""NEGATIVE""",131,0.9652896801023992
2012-03-25,"""POSITIVE""",5,0.8172310829162598
2012-03-25,POSITIVE,1,0.956753596663475
2012-03-26,"""NEGATIVE""",107,0.9578800975719345
2012-03-26,"""POSITIVE""",1,0.6506475806236267
2012-03-26,POSITIVE,1,0.9986733198165894
2012-03-27,"""NEGATIVE""",66,0.9644144954103412
2012-03-28,"""NEGATIVE""",53,0.9402649402618408
2012-03-28,"""POSITIVE""",5,0.7341297388076782
2012-03-28,POSITIVE,1,0.9394994080066681
2012-03-29,"""NEGATIVE""",71,0.9400019406432837
2012-03-29,"""POSITIVE""",3,0.8362209697564443
2012-03-29,NEGATIVE,1,0.9877070188522339
2012-03-30,"""NEGATIVE""",36,0.9526677330334982
2012-03-30,"""POSITIVE""",5,0.8012093424797058
2012-03-31,"""NEGATIVE""",56,0.948336769427572
2012-03-31,"""POSITIVE""",3,0.7291743556658427
2012-03-31,NEGATIVE,1,0.9850738644599915
2012-04-01,"""NEGATIVE""",52,0.9566225776305566
2012-04-01,"""POSITIVE""",1,0.9090190529823303
2012-04-02,"""NEGATIVE""",64,0.9579810462892056
2012-04-02,"""POSITIVE""",1,0.7745681703090668
2012-04-03,"""NEGATIVE""",68,0.961982250213623
2012-04-03,"""POSITIVE""",2,0.5546489357948303
2012-04-04,"""NEGATIVE""",91,0.9666138258609143
2012-04-04,"""POSITIVE""",1,0.8483684659004211
2012-04-05,"""NEGATIVE""",88,0.9680226451971314
2012-04-05,"""POSITIVE""",12,0.8495627194643021
2012-04-06,"""NEGATIVE""",104,0.9687267352755253
2012-04-06,"""POSITIVE""",2,0.7378935217857361
2012-04-07,"""NEGATIVE""",69,0.9651423839555271
2012-04-07,"""POSITIVE""",2,0.798641711473465
2012-04-08,"""NEGATIVE""",51,0.9666581866787929
2012-04-09,"""NEGATIVE""",118,0.9692882693420022
2012-04-09,NEGATIVE,1,0.8289431035518646
2012-04-10,"""NEGATIVE""",165,0.9704154646757878
2012-04-10,"""POSITIVE""",2,0.5078858137130737
2012-04-11,"""NEGATIVE""",43,0.9533612145933994
2012-04-11,"""POSITIVE""",2,0.857803463935852
2012-04-12,"""NEGATIVE""",55,0.9576155499978499
2012-04-12,"""POSITIVE""",5,0.8492076158523559
2012-04-12,POSITIVE,1,0.9276204258203506
2012-04-13,"""NEGATIVE""",54,0.9316403700245751
2012-04-13,"""POSITIVE""",4,0.7510713934898376
2012-04-14,"""NEGATIVE""",83,0.9632575397031853
2012-04-14,"""POSITIVE""",4,0.8333510905504227
2012-04-14,NEGATIVE,1,0.8877054452896118
2012-04-15,"""NEGATIVE""",49,0.9585191546654215
2012-04-15,"""POSITIVE""",1,0.7127355933189392
2012-04-16,"""NEGATIVE""",46,0.9442019371882729
2012-04-16,"""POSITIVE""",4,0.7013097926974297
2012-04-17,"""NEGATIVE""",165,0.9655337517911737
2012-04-17,"""POSITIVE""",2,0.8250536322593689
2012-04-17,NEGATIVE,1,0.9997828304767609
2012-04-18,"""NEGATIVE""",134,0.967087870880739
2012-04-18,"""POSITIVE""",2,0.5812774151563644
2012-04-18,POSITIVE,1,0.9953887462615967
2012-04-19,"""NEGATIVE""",175,0.9684944564955575
2012-04-19,"""POSITIVE""",28,0.7433167376688549
2012-04-20,"""NEGATIVE""",98,0.9652728365392101
2012-04-20,"""POSITIVE""",3,0.6876752773920695
2012-04-21,"""NEGATIVE""",55,0.934736611626365
2012-04-21,"""POSITIVE""",5,0.7899614691734314
2012-04-22,"""NEGATIVE""",44,0.9574280950156125
2012-04-22,"""POSITIVE""",7,0.7552832620484489
2012-04-23,"""NEGATIVE""",29,0.9404141409643765
2012-04-24,"""NEGATIVE""",131,0.9651468528136042
2012-04-24,"""POSITIVE""",4,0.7909542769193649
2012-04-25,"""NEGATIVE""",197,0.9717106147465973
2012-04-25,"""POSITIVE""",4,0.7907240241765976
2012-04-25,NEGATIVE,1,0.896716316541036
2012-04-26,"""NEGATIVE""",34,0.938063819618786
2012-04-26,"""POSITIVE""",11,0.6651689139279452
2012-04-26,NEGATIVE,2,0.8839866022268932
2012-04-27,"""NEGATIVE""",117,0.9110182396367065
2012-04-27,"""POSITIVE""",2,0.8001284897327423
2012-04-28,"""NEGATIVE""",99,0.9643186234464549
2012-04-28,"""POSITIVE""",5,0.7459087491035461
2012-04-28,NEGATIVE,1,0.9481085340181986
2012-04-29,"""NEGATIVE""",107,0.9583830287523358
2012-04-29,"""POSITIVE""",8,0.8003752753138542
2012-04-30,"""NEGATIVE""",169,0.9770196330617871
2012-04-30,"""POSITIVE""",8,0.8158660903573036
2012-05-01,"""NEGATIVE""",180,0.9733772920237647
2012-05-01,"""POSITIVE""",6,0.592897484699885
2012-05-02,"""NEGATIVE""",131,0.9709883837299492
2012-05-02,"""POSITIVE""",6,0.8869655976692835
2012-05-03,"""NEGATIVE""",192,0.9749266362438599
2012-05-03,"""POSITIVE""",5,0.7588207423686981
2012-05-04,"""NEGATIVE""",78,0.9553650097969251
2012-05-04,"""POSITIVE""",8,0.861542921513319
2012-05-04,POSITIVE,2,0.9014187554518382
2012-05-05,"""NEGATIVE""",44,0.9197386489673094
2012-05-05,"""POSITIVE""",8,0.8111168257892132
2012-05-05,NEGATIVE,1,0.9231821099917094
2012-05-05,POSITIVE,1,0.8900450269381205
2012-05-06,"""NEGATIVE""",24,0.9184995380540689
2012-05-06,"""POSITIVE""",15,0.8646441181500752
2012-05-07,"""NEGATIVE""",37,0.9055898205654042
2012-05-07,"""POSITIVE""",9,0.7778246535195245
2012-05-08,"""NEGATIVE""",28,0.9045676738023758
