date,open,close,high,low,volume
2017-08-01,2781.6520833333348,2781.5327777777775,2902.2,2604,43009.374049010024
2017-08-02,2716.484508025111,2716.4424982554033,2758,2610,23322.88801209999
2017-08-03,2734.9725503822087,2735.0209173036787,2820,2655,17121.24211901997
2017-08-04,2820.860458651839,2820.90910354413,2876,2762.1,18984.62653560997
2017-08-05,3126.7450694444474,3127.0284027777734,3339.5,2835.9,50576.124518860066
2017-08-06,3236.5690542419993,3236.673087621688,3315.5,3155.8,16602.360396709988
2017-08-07,3300.6995138888888,3300.7954166666696,3440,3190,24166.170504819995
2017-08-08,3413.959375000003,3413.958888888889,3483.8,3340,31949.431984510004
2017-08-09,3350.8049374130815,3350.8359527121042,3451.2,3235.1,26160.986766280035
2017-08-10,3381.8467657283777,3381.869326165524,3447,3290.1,19126.88212688998
2017-08-11,3484.335746967125,3484.455284996502,3620,3380,23852.59363909999
2017-08-12,3745.939097222217,3746.08763888888,3970.1,3585.2,40503.847027430034
2017-08-13,4006.6560111188346,4006.8068102849265,4190,3789.9,47598.90398911993
2017-08-14,4158.020973829615,4158.141736111117,4320,3951,33687.660927829995
2017-08-15,4179.414146450125,4179.248980717567,4430,3832.5,63831.73394224994
2017-08-16,4157.391938846418,4157.645726198741,4380,3925.1,35363.31144552994
2017-08-17,4350.85462494032,4350.885429074307,4492.3,4152,41186.854401889956
2017-08-18,4237.161686255593,4236.935392290611,4360,3954,44900.15349578003
2017-08-19,4067.911188325227,4067.969142564097,4187,3907,43099.58920486006
2017-08-20,4111.242738012513,4111.22870048645,4199.9,4045.5,23931.92874069999
2017-08-21,4039.836601552912,4039.770452808963,4155.6,3951,28608.009377449973
2017-08-22,3909.771348286102,3909.845199629396,4141.9,3599,60984.74646676003
2017-08-23,4139.477131542283,4139.56657768649,4255.2,4014.5,28192.864289799993
2017-08-24,4178.710856439911,4178.84869837804,4250,4080,17625.374705790025
2017-08-25,4352.4591126550185,4352.511510656416,4464.2,4222.7,32305.167800000003
2017-08-26,4307.961543810847,4308.049165507645,4372,4240.7,15401.051439690009
2017-08-27,4341.865459610026,4341.894220055706,4406.7,4304.4,11397.77096933999
2017-08-28,4300.427588603201,4300.467546907579,4378.4,4175,20703.639847670016
2017-08-29,4445.985337332447,4446.1324756606355,4648.8,4325.1,32467.296659320018
2017-08-30,4576.153888888887,4576.07541666667,4643,4481,17904.329727
2017-08-31,4651.562029605453,4651.638892787327,4749.9,4561.2,18227.156887060006
2017-09-01,4775.56615756221,4775.621295216073,4936.9,4660,28125.427015789992
2017-09-02,4673.561883620549,4673.340908662995,4970,4400.1,54170.21554613995
2017-09-03,4539.513402777785,4539.61076388889,4699.9,4331,32455.627467150036
2017-09-04,4372.181180425601,4372.083577627692,4649.9,4052,59193.740053299945
2017-09-05,4192.260281476674,4192.413611111114,4448,3900.1,57455.192938690016
2017-09-06,4494.423616166476,4494.491693752788,4633.7,4352.4,40452.33149175995
2017-09-07,4574.967078743906,4574.975562914784,4675,4455.1,24256.930674170027
2017-09-08,4502.675130366122,4502.328377688172,4694.9,4105,57198.43476267004
2017-09-09,4284.573872205513,4284.57215270403,4395.2,4151,33959.20541966
2017-09-10,4184.761180555558,4184.71708333333,4349.9,3974.1,45906.96512940003
2017-09-11,4220.947566063987,4220.879549269679,4383.2,4123,31674.682445709965
2017-09-12,4254.152865738929,4254.130830078286,4379,4050,38909.29490794
2017-09-13,3948.7160416666675,3948.5847205576097,4189.5,3731.7,69833.51131432001
2017-09-14,3674.5900695140895,3674.103886565084,3949.9,3258,119834.75616429007
2017-09-15,3371.561544184394,3371.9199863076683,3809,2980.4,189002.96293305987
2017-09-16,3702.4670256737204,3702.3825000000024,3875,3511.1,74504.75032491982
2017-09-17,3640.9210416666606,3640.9133140425793,3782,3465.1,37307.38130430998
2017-09-18,3905.2975694444426,3905.531025714166,4085,3645.5,56255.534234229985
2017-09-19,3970.5778238839393,3970.4529657231164,4119,3836.2,49935.35079750002
2017-09-20,3937.169596341684,3937.192997376686,4049,3829,31174.635756629963
2017-09-21,3809.456105115271,3809.1578841485143,3969.7,3560,57962.915183889956
2017-09-22,3617.2435118375793,3617.2556362822497,3748,3490,50405.457126100024
2017-09-23,3700.860486111109,3700.883076177886,3808.7,3555,26248.133562099993
2017-09-24,3698.044370095151,3698.0423768927853,3785.7,3615.5,21517.895100429985
2017-09-25,3799.2966735229975,3799.514296349005,3977,3652,39177.10960397001
2017-09-26,3924.2696590118244,3924.1423103688253,3985,3838,21763.574548730037
2017-09-27,4019.8347947112043,4020.005189053359,4212.9,3860.7,45124.08444924997
2017-09-28,4194.10729109858,4194.136810317075,4269,4120,40197.46232154992
2017-09-29,4154.945035855616,4154.94872572135,4245,4024.4,38799.466802100054
2017-09-30,4284.600138985406,4284.731410701877,4397,4140,31869.02348701993
2017-10-01,4322.974061196111,4323.008344923509,4394,4248.6,24161.254000350003
2017-10-02,4421.045277777765,4421.063819444433,4482,4359,34034.75114354998
2017-10-03,4322.417013888896,4322.307193256205,4439.9,4210.1,28301.73863698
2017-10-04,4258.320532944379,4258.312340591,4359.2,4174.3,27033.096342010016
2017-10-05,4246.700810647468,4246.827602783967,4364.1,4133,23831.917895429975
2017-10-06,4363.376511466294,4363.4072647558505,4425.8,4282.2,27325.645841099977
2017-10-07,4352.646885934217,4352.704548635416,4393.2,4309,9894.685196179997
2017-10-08,4491.51028492007,4491.7111883252255,4624,4346.5,35567.50470426006
2017-10-09,4641.323749999999,4641.42975914395,4879.8,4551,47099.49797031995
2017-10-10,4831.241885218633,4831.26866675092,4940,4732,40643.86135354
2017-10-11,4797.012817465131,4796.987844180733,4881.4,4715,34428.20397467001
2017-10-12,5087.348422997476,5087.655645219689,5419.8,4789,76413.67948229006
2017-10-13,5622.993738698743,5623.098365951682,5920,5295,100316.56549661995
2017-10-14,5672.298680555561,5672.33389048164,5784.8,5530,35325.132684200034
2017-10-15,5643.330208333329,5643.152239870332,5877,5450,51962.521285569994
2017-10-16,5679.4533849654,5679.540500347088,5771,5569.9,37829.19672038003
2017-10-17,5636.294444444448,5636.184861111121,5810,5511,34030.58516848997
2017-10-18,5398.0383040442175,5398.002370964847,5613,5114,67370.37302571
2017-10-19,5637.94938653385,5638.05964937198,5744,5491.8,39547.19365794003
2017-10-20,5770.560680947382,5770.662424251459,6088.4,5603.3,60693.15153103999
2017-10-21,6068.172847222222,6068.201527777785,6199.9,5862.8,53815.70585399004
2017-10-22,5911.377361111119,5911.235555555564,6078.1,5705,48557.03850895005
2017-10-23,5876.605146036157,5876.534700973572,6055,5621,64606.81693746999
2017-10-24,5683.622210147159,5683.343229155913,5933,5457.6,67358.31908682
2017-10-25,5520.894952606137,5521.040333200286,5697.1,5365.3,44298.30902483997
2017-10-26,5797.91485797838,5798.001632149061,5966.6,5617.1,43240.587718
2017-10-27,5829.73569444445,5829.641458333334,6020,5681,41983.48273916997
2017-10-28,5735.57427304317,5735.498748261481,5864,5632,26921.459922310012
2017-10-29,5853.031044240801,5853.3904343310915,6345,5660,60647.50447322
2017-10-30,6132.982922037013,6132.892221145803,6239,6006.2,34779.28554166995
2017-10-31,6229.731701363573,6229.937916588152,6450,6082.5,37268.409760070055
2017-11-01,6488.9049307505475,6489.033615378581,6676,6344.5,56304.3861111299
2017-11-02,6927.44958333334,6927.713402777777,7350,6625.6,98585.50438542014
2017-11-03,7216.275312297852,7216.297375869217,7448,6917,63913.85362098005
2017-11-04,7225.549166666675,7225.600277777779,7530,6930.1,48163.19965972996
2017-11-05,7455.611041666676,7455.565551491586,7598,7272,44704.41799562001
2017-11-06,7239.214097222211,7238.8310416666645,7440,6951,63171.72816156005
2017-11-07,7081.725833333346,7081.716482908231,7220,6911,39301.55596697998
2017-11-08,7356.113927504918,7356.309147743033,7899.9,6977.4,95624.23141247002
2017-11-09,7238.280798878769,7238.0022392880965,7492.1,7000,50829.65017178996
2017-11-10,6945.377806024892,6945.086128349518,7324,6405,88232.94401037999
2017-11-11,6515.738137907066,6515.415482081614,6789,6163.2,72947.20489356994
2017-11-12,6082.056490446384,6081.523067787185,6469.6,5400.2,167801.66036340027
2017-11-13,6245.753802801705,6246.259721996582,6682,5550.7,115041.13923043995
2017-11-14,6522.423230186416,6522.470118137609,6689.5,6301,50846.89114769997
2017-11-15,6970.625546695652,6971.128125000007,7319,6511.3,71022.44086760997
2017-11-16,7428.364231529118,7428.78587827659,8020,7091,84000.54818997
2017-11-17,7836.164282739364,7836.127052946479,8040,7505,77633.99875803987
2017-11-18,7680.555347222232,7680.632986111128,7867.8,7412,41226.32300997
2017-11-19,7829.9281368522215,7830.133341944021,8130,7650,39405.87563888
2017-11-20,8115.0705752443255,8115.200965243993,8290,7925,36778.69263935
2017-11-21,8187.009514516915,8186.746070710617,8380,7755.6,72354.71323565999
2017-11-22,8188.280457496652,8188.319385160082,8310,7992.8,30052.33550334005
2017-11-23,8179.6887230459715,8179.611508215054,8278.7,8073.6,28956.611556839976
2017-11-24,8151.737681050675,8151.824528799902,8352.1,7871,45883.083957919946
2017-11-25,8452.125821991629,8452.484676333814,8755,8131.6,43615.64614231999
2017-11-26,9028.151256858773,9028.620894972799,9495,8680,67052.85387187988
2017-11-27,9584.64091869447,9584.90189022637,9771,9231,66012.3279422999
2017-11-28,9823.111340412084,9823.263065311832,9999,9580.8,48172.08396924007
2017-11-29,10396.770605530259,10396.974275624347,11441,9000,177196.8393555501
2017-11-30,9802.370384581165,9802.10493417646,10542,8801,130794.43959869994
2017-12-01,10128.388605886626,10129.157558320936,10950,9370.1,87582.02578457994
2017-12-02,10923.765725535472,10923.974054467297,11190,10621,50442.45297880992
2017-12-03,11272.115676150248,11272.16817977978,11874,10161,90478.91989208998
2017-12-04,11306.89126283768,11307.220020898223,11600,10718,65826.68078957999
2017-12-05,11648.729247231744,11649.01101866597,11961,11405,48458.94511307012
2017-12-06,12456.788097326602,12457.993386980794,13599,11561,78625.30528674
2017-12-07,14544.634122109514,14546.579954766019,16476,13139,143191.02423858974
2017-12-08,15447.491194185648,15447.162337381596,17171,13722,126986.52420787013
2017-12-09,14868.507718396528,14867.721053635314,16300,13010,78575.90248527993
2017-12-10,14175.58578306286,14175.532088877731,15683,12730.63686141,98340.3070418199
2017-12-11,16305.542160249443,16307.319076843536,17450,14471,85741.2107229399
2017-12-12,16874.623994401743,16874.59632594609,17579,16210,52505.96526287998
2017-12-13,16620.775682793712,16620.53352987184,17293,15632,62739.439394459965
2017-12-14,16369.642809746652,16369.654082188443,16999,15851,47130.83165580004
2017-12-15,17423.678675395386,17424.266677681753,18111,16292,62977.338572550005
2017-12-16,18127.503846255826,18128.77325818581,19550,17050,47444.95707033993
2017-12-17,19293.419808196777,19293.015374698796,19891,18622,49519.69964821992
2017-12-18,18647.431075122266,18647.191842571174,19399,18010,55737.42308675005
2017-12-19,18197.638122711178,18196.58048402837,18987,16400,66186.95418179996
2017-12-20,16691.7502147244,16691.18008741938,17709,15500,82559.40729823997
2017-12-21,16187.182682972598,16186.622287765233,17333,14801,65569.57012080001
2017-12-22,13457.620803344767,13456.653006873248,15842.42999525,10700,173790.5557076099
2017-12-23,14151.913251324208,14152.04406758308,14999,12521,62243.57417437003
2017-12-24,12974.259422964558,12973.084786736521,14660,11600,74335.64125746
2017-12-25,13537.623560440108,13537.977562151063,14278,12675,47210.96367904019
2017-12-26,14982.973244799361,14984.49379431177,16060,13531,63102.92198698995
2017-12-27,15608.237420787906,15607.72984952122,16494,14454,55380.412085410026
2017-12-28,14156.391955972013,14155.197076457014,15480,13145,72710.88083822008
2017-12-29,14439.36310984758,14439.719397126673,15131,13826,48315.09195878002
2017-12-30,12995.607551730871,12994.390632306415,14554,11651,74894.09285811002
2017-12-31,13175.146378694626,13176.224703306587,14210,12166,43983.99478069004
2018-01-01,13381.28946415764,13381.073769733279,13899,12777,29489.512164229996
2018-01-02,13791.608229463682,13792.393489949654,15500,12795,55636.83572807994
2018-01-03,14935.56207092336,14935.663763790626,15428.83091885,14500,38573.18995011003
2018-01-04,14777.797762091137,14777.93147406871,15422.15785315,14060,46641.59783165996
2018-01-05,15727.086583039563,15728.351659557151,17022,14725,53366.28755652001
2018-01-06,16681.731174325087,16681.850455119165,17252,16251,31157.428688109925
2018-01-07,16556.998592864977,16556.69475623673,17225,15712,30971.870250610005
2018-01-08,15331.416917481167,15330.250571766164,16420,13755,63305.84293220003
2018-01-09,14862.106291180062,14861.921841508623,15355,14122,43159.781132309974
2018-01-10,14134.772810913051,14135.025718905254,14682,13300,58181.05141161994
2018-01-11,13734.11720038619,13733.249297037397,14999,12639,71054.03106861
2018-01-12,13609.572163073997,13609.896301940777,14100,12751,39036.430997239964
2018-01-13,14189.96936582576,14190.415084896782,14580,13568,29286.806140929995
2018-01-14,13651.074952556677,13650.521923421415,14393,12874.34212454,35183.34686008002
2018-01-15,13776.297474351428,13776.541563486839,14356,13300,31552.805721550005
2018-01-16,12090.105758604377,12088.49869102649,13810,9940,128295.47228607009
2018-01-17,10496.70125558682,10496.717658235326,11497,9231.1,133744.26218485995
2018-01-18,11309.088108397176,11309.362233979513,11904,10515,86964.89288327018
2018-01-19,11313.314754002085,11313.193883168064,11900,10647,50604.43978905004
2018-01-20,12356.684981084967,12357.835429808063,13017,11134,46668.635239410076
2018-01-21,11897.267026054993,11896.08615028624,12834,11015,52978.15439212001
2018-01-22,11112.22986171176,11111.672375688662,11900,10009,64831.127792629995
2018-01-23,10683.724929428365,10684.046760693163,11427,9900,64519.58811624997
2018-01-24,10973.845708919256,10973.842892513792,11557.88958366,10430,45119.55900375999
2018-01-25,11292.903963969471,11292.85809432633,11734,10845,34706.70496098001
2018-01-26,10998.708340224552,10998.44364621852,11700,10276,56326.638468979945
2018-01-27,11224.951047111708,11225.557599837906,11689,10771,34554.91258718998
2018-01-28,11783.996036307426,11784.140619692305,12190,11354,30054.09029908999
2018-01-29,11423.88963022972,11423.342415496743,11975,11070,24870.799037379995
2018-01-30,10749.591835410094,10748.820971347166,11294,9860.4,59997.68911414997
2018-01-31,10103.812322674286,10103.541669582442,10414,9760,45153.94942225003
2018-02-01,9689.84548026411,9689.308346970996,10336,8941,78333.06307756007
2018-02-02,8721.272680367643,8721.41856968173,9309.1,7960,122587.77458106
2018-02-03,8942.759805094924,8942.927292614851,9499,8180,52829.275158889934
2018-02-04,8777.935521916905,8777.497014971073,9410,7809,73348.20507067001
2018-02-05,7713.321603547745,7712.107810731401,8450,6651,127011.87713568
2018-02-06,6807.287269897182,6807.725255577187,7880,6000,195545.19243703003
2018-02-07,7871.382266010801,7871.528741384367,8488.9,7175.1,102260.5713205501
2018-02-08,8199.944054714257,8200.358468741259,8648.9,7535,83593.37071023988
2018-02-09,8246.651169286304,8246.988940514913,8750,7724.9,63504.03013323998
2018-02-10,8634.346729307454,8634.281779528545,9074.9,8151.3,67955.76087596001
2018-02-11,8204.974522362098,8204.745226625239,8587.9,7851,50846.11889438005
2018-02-12,8597.52637172564,8597.899264179154,8928,8000,50090.86321774004
2018-02-13,8624.177655147394,8623.915887353185,9000,8313.52192073,43148.32521227988
2018-02-14,8972.695461123132,8973.263835016089,9441.5,8466,49265.68372758009
2018-02-15,9750.86644534776,9751.36121820829,10176,9338,67254.29013387999
2018-02-16,9998.213161656098,9998.349512879806,10271,9670,45425.743473890056
2018-02-17,10625.298030322545,10625.91985582184,10939,10049,48540.37968176004
2018-02-18,10702.50171813281,10702.256013500273,11250,10122,71822.5375005899
2018-02-19,10822.761722428659,10823.107328607672,11250,10308,52249.287083860036
2018-02-20,11485.991186375339,11486.050680619846,11788,11024,54631.97149909995
2018-02-21,10798.40032185355,10797.792605265286,11407,10200,83085.23789548017
2018-02-22,10278.936811670785,10278.75570370004,10915,9740,71648.59853928993
2018-02-23,9983.10940056981,9983.26500877667,10395,9583.1,57919.775803130055
2018-02-24,9920.579712310964,9920.111278624183,10500,9350.3,56620.454623509984
2018-02-25,9577.641319693905,9577.676839216185,9840,9280.4,30846.771914330006
2018-02-26,9858.181777504007,9858.653093851879,10439,9359.9,46076.91022768997
2018-02-27,10534.664943618338,10535.059829144011,10888,10125,39370.95549815004
2018-02-28,10634.394612208554,10634.24652371522,11065,10356,41882.78945550006
2018-03-01,10630.47552436844,10630.79221273652,11095,10210,35990.28206655001
2018-03-02,10984.330563032809,10984.36452267491,11189,10762,28523.55035004001
2018-03-03,11345.915093159521,11346.100622234208,11530,10962,31105.520994390055
2018-03-04,11250.005751758421,11249.953944935127,11549,11050,27719.49903792001
2018-03-05,11522.956248156737,11523.0287710599,11700,11400,27439.810611010034
2018-03-06,11061.316766510156,11060.783160427958,11606,10567,44189.42670369995
2018-03-07,10428.528256017502,10427.845328508465,10899,9400,74819.30276341997
2018-03-08,9714.011634296678,9713.48828078211,10112,9025,67714.49231171003
2018-03-09,8895.653365156577,8895.589425605604,9428,8342,96807.26969125005
2018-03-10,9237.688821622483,9237.421351192475,9506.4,8670.9,54164.09405848992
2018-03-11,9006.085930582049,9006.55528469987,9729,8428,70064.45873943996
2018-03-12,9447.146293214311,9446.703912578347,9900,8770,67586.72104506995
2018-03-13,9145.923787450096,9145.965010969248,9482.4,8822,62537.64251869015
2018-03-14,8794.021165594879,8793.332811544764,9439.6,7916,77854.67368098
2018-03-15,8093.382587051159,8093.5178342861755,8418,7665.1,83666.37438369005
2018-03-16,8300.410679412274,8300.42713620061,8604.5,7902,54111.172341010046
2018-03-17,8088.122992238345,8087.726693280338,8515.9,7728.1,50282.073540830024
2018-03-18,7652.918494555939,7653.091025747723,8300,7240,87527.94813156004
2018-03-19,8326.769392070137,8327.051350371516,8717,8085.7,74397.96126211995
2018-03-20,8600.223185045796,8600.564948879635,9040,8305.1,54881.30785324998
2018-03-21,8964.569234038334,8964.368099081496,9177.5,8752,43168.832093179975
2018-03-22,8788.611503545455,8788.516621303277,9095.92211691,8450,54182.01608170994
2018-03-23,8521.689360406235,8521.735352139976,8771.994649600001,8271.1,43171.49799137996
2018-03-24,8857.724270651364,8857.81170578023,9050.3,8556,45009.67085101001
2018-03-25,8531.837915059947,8531.870830137277,8674.4,8364.8,27639.738472050005
2018-03-26,8233.403122858746,8232.935005324418,8657.9,7835.9,53500.65482072006
2018-03-27,7975.887530687566,7976.003149316014,8277.8,7716.6,54581.61238546999
2018-03-28,7908.241311495002,7908.162861816692,8120.2,7702.1,37696.02595718995
2018-03-29,7583.589802820207,7583.077034859225,8005,6883,68108.76319989008
2018-03-30,6914.627555678425,6914.389699042582,7350,6533,116450.76089644026
2018-03-31,6994.468164875496,6994.505604492357,7222,6740,69109.610894
2018-04-01,6806.285191916694,6806.2144118289425,7035.1,6425.1,54175.025392670024
2018-04-02,6962.129583393966,6962.294629969541,7132,6755.8,44186.121951689915
2018-04-03,7293.49845675742,7293.794366172848,7509.7,6975.7,49828.44698285007
2018-04-04,7128.604683797167,7128.188338744806,7450,6725,52418.207294299966
2018-04-05,6748.995576121586,6748.889711702813,6938,6564.9,47033.73783893004
2018-04-06,6657.12705379654,6657.000163551513,6864,6500.2,41839.02157575995
2018-04-07,6862.004718136925,6862.324515530723,7080,6520.1,41004.11789608998
2018-04-08,6981.390461351088,6981.388253226036,7127,6856,27992.671223060013
2018-04-09,6918.129547981653,6917.934160141132,7189,6611,77856.97737978002
2018-04-10,6766.258396781485,6766.354477067955,6888.9,6650,24308.274834009986
2018-04-11,6868.405139139203,6868.455141519483,7017.4,6777,28425.03352107998
2018-04-12,7265.180708705686,7265.834180939628,8087,6753,94653.03678834994
2018-04-13,7988.919397374504,7988.910601490346,8240,7739.1,58627.66163800006
2018-04-14,7991.639718411418,7991.7140695426315,8185,7820.5,30898.64256504
2018-04-15,8192.028984325687,8192.14563736998,8458.8,7955.1,32277.606282130015
2018-04-16,8097.141404423026,8096.904215895286,8415.5,7900.3,37519.327188490046
2018-04-17,8050.0954752491325,8050.041924166417,8185,7823,27976.581717790024
2018-04-18,8034.203606473307,8034.437184965507,8237.2,7831,28810.897377799967
2018-04-19,8206.088121554747,8206.13892325789,8296.8,8032.2,30260.308332819965
2018-04-20,8404.244005188728,8404.43609652756,8572.4,8219,38770.87490311003
2018-04-21,8796.66777296907,8796.855795771866,9069,8505.6,49553.52552045003
2018-04-22,8884.715798597059,8884.763989309919,9048.2,8775.8,30806.777168269964
2018-04-23,8885.159973294158,8885.19160018605,9011,8751.08522139,26435.877789930048
2018-04-24,9259.433509680894,9259.816430358513,9498.7,8908.9,51039.253943280084
2018-04-25,9273.568668494223,9273.393695287466,9767.4,8784,79351.57343864987
2018-04-26,8866.94466562986,8866.889483073837,9173.5,8652.2,44451.165010800025
2018-04-27,9233.104590948009,9233.01658848888,9381.1,8929,32819.708264919995
2018-04-28,9218.476121606755,9218.687600481688,9500,8750,45451.63970782996
2018-04-29,9354.63277566347,9354.596534825934,9565.1,9180,26230.416588849996
2018-04-30,9306.068916821574,9305.923462187831,9450,9100,23250.449576579987
2018-05-01,9004.529792830215,9004.433921859798,9288.2,8817.97469512,26284.666266320008
2018-05-02,9106.710187459792,9106.808181596438,9268.72670262,8968.3,19666.95180419998
2018-05-03,9355.65419358351,9355.981054196849,9779,9161,34545.125086140004
2018-05-04,9679.965854594058,9679.98878986152,9875,9542.5,27846.25176908003
2018-05-05,9849.276410766039,9849.312928981195,9990,9685,29383.457889260008
2018-05-06,9693.670874076715,9693.46119908863,9964,9454,26634.912136959952
2018-05-07,9384.875101454596,9384.71127075172,9677.9,9182.7,25516.66417946006
2018-05-08,9278.744499885679,9278.597584857334,9471,9045.3,25634.894200570016
2018-05-09,9194.123300298104,9194.17973826908,9375.8,8980,23344.06574786998
2018-05-10,9294.53872490261,9294.428538962444,9393.9,9047.1,21773.591523040006
2018-05-11,8758.283611655217,8757.74083844617,9107.2,8333.8,55420.05642133999
2018-05-12,8410.765394557468,8410.819942269596,8631.7,8204.40576219,37011.06928755993
2018-05-13,8518.739565917751,8518.889681614479,8760,8318.3,23043.461954070004
2018-05-14,8573.015475612465,8573.034575422103,8884.5,8271,35909.52018309996
2018-05-15,8652.15619968114,8651.93916134069,8855.7,8436.8,27396.74865975
2018-05-16,8285.179752476892,8285.012946118763,8552,8100,32700.19637529997
2018-05-17,8294.164725786157,8294.073921922229,8482.2,8119.4,21102.856375739982
2018-05-18,8086.346178029244,8086.411325939947,8277.2,7925,28654.742274120028
2018-05-19,8251.335331826143,8251.321833467044,8468,8140.2,13850.690665669998
2018-05-20,8336.153737733162,8336.381862518836,8597.9,8171.5,15522.591121019994
2018-05-21,8462.999035901536,8462.920599959753,8644,8309.1,17672.136194370025
2018-05-22,8259.25227145884,8259.01212054272,8421,8041.1,16978.32441094001
2018-05-23,7816.503907355431,7816.183871620083,8102.9,7402.7,43050.32889856001
2018-05-24,7525.127973036801,7525.015669209852,7729.83193573,7260,39730.567185080115
2018-05-25,7491.51310108473,7491.442367211835,7654.1,7318.2,26183.338501169954
2018-05-26,7489.317696940076,7489.323074800611,7624.1,7350.1,12113.770849850001
2018-05-27,7308.817424841682,7308.69261723215,7467,7211.1,18706.758978349968
2018-05-28,7256.308526488025,7256.193190230501,7437.7,7114.9,24382.85531096007
2018-05-29,7260.35281043641,7260.571656495275,7536,7040,29091.52053804
2018-05-30,7440.49213312282,7440.359316464349,7560,7270.5,22530.392113959977
2018-05-31,7492.171117606904,7492.310220951895,7599.7,7330,16882.900746379986
2018-06-01,7475.317341253496,7475.227759255453,7599.8,7329.18847938,21795.320078630062
2018-06-02,7591.343607376864,7591.482638091488,7698.8,7437.9,18055.679273300004
2018-06-03,7687.749951207163,7687.795658073005,7779,7600,13353.589673770017
2018-06-04,7592.100102337108,7591.976464587169,7764,7451.1,17901.653882489998
2018-06-05,7490.509287104042,7490.56783952185,7675,7372,17298.675716349982
2018-06-06,7602.77405238739,7602.832629514131,7700,7491.7,18166.312257960002
2018-06-07,7696.710069366328,7696.692815165576,7756.3,7624.7,11253.896554830006
2018-06-08,7631.109970489724,7631.137792433355,7697,7543.6,11672.744760740008
2018-06-09,7634.076146762163,7634.063979999933,7685,7570.46812397,5480.76944554
2018-06-10,7195.598610992635,7194.97888798129,7621.1,6618.9,56489.383313699946
2018-06-11,6740.745293682498,6740.798971008859,6821.1,6629.7,23991.619721980016
2018-06-12,6765.759110814966,6765.583095456347,6899,6436.1,31290.527374289984
2018-06-13,6453.69172734534,6453.519277173784,6611.7,6107.87718467,46583.365138359986
2018-06-14,6469.473921454046,6469.677523201853,6736.52103872,6269.5,32570.65260552002
2018-06-15,6560.05305249368,6559.874912173627,6709.14278109,6450,18282.21115227003
2018-06-16,6447.521146214803,6447.540991250214,6559.7,6300.2,18605.42696579999
2018-06-17,6506.589086312868,6506.54352965493,6573,6425.1,8997.664199430008
2018-06-18,6501.38945762485,6501.498945749834,6849.7,6370.76958739,26916.49463416
2018-06-19,6715.303429029554,6715.288047147796,6848.2,6655,17577.04610601001
2018-06-20,6676.785054794076,6676.792822520061,6825,6560,18342.11734248997
2018-06-21,6735.6132025599245,6735.589487250951,6788.8,6679.3,10832.566787349995
2018-06-22,6407.201779359004,6406.666045468224,6750,5927,50190.97000423003
2018-06-23,6101.919716384867,6102.03323225582,6249,5910.8,24784.817918850003
2018-06-24,6007.973578684166,6007.926711026677,6259,5755,45464.768502510065
2018-06-25,6189.776115485501,6189.85132841677,6341,6068.5,28734.125720400043
2018-06-26,6210.4588267149265,6210.466472319191,6280.8,6121,15265.436621349996
2018-06-27,6096.51810488077,6096.506335670087,6219.1,5984.9,21231.76850630004
2018-06-28,6105.6811056258775,6105.559285368118,6192.7,5910,14661.639226929978
2018-06-29,5885.324572684618,5885.316014359438,5961.1,5780,28435.350509789958
2018-06-30,6353.041049779443,6353.313416901016,6545.5,5921.5,32833.77856371995
2018-07-01,6351.461023776154,6351.485595082521,6439.9,6260,11070.779145600003
2018-07-02,6439.7445755426725,6439.967410116125,6681.2,6275,27697.248144430032
2018-07-03,6606.269784243416,6606.245650423143,6675.2,6539,14206.311232790005
2018-07-04,6567.42133103507,6567.490599909064,6784.9,6414.1,24211.927481580016
2018-07-05,6591.915205377113,6591.783801349731,6704.7,6423.4,23905.617582979983
2018-07-06,6538.429724815652,6538.528045268086,6638.5,6451.9,15334.899108949998
2018-07-07,6573.046852042784,6573.02064909845,6641.78437543,6511,8912.92309126
2018-07-08,6732.415521297474,6732.570980077391,6839.4,6523.4,19310.535209090005
2018-07-09,6709.175649546139,6709.141378001892,6762,6663,13187.14313220997
2018-07-10,6509.68576668136,6509.439995795135,6820,6324.8,29845.98532119995
2018-07-11,6352.996119531978,6352.9663199200395,6407.9,6260.1,19113.999613290027
2018-07-12,6236.04427422938,6235.924074478373,6378.5,6128.3,20671.29647846997
2018-07-13,6234.336176483531,6234.384812105459,6339.9,6079.9,23528.960781920036
2018-07-14,6232.796071951193,6232.807738784938,6320,6179.2,9784.709376459996
2018-07-15,6312.960808042104,6313.043520868621,6389,6230.3,10424.345424830006
2018-07-16,6499.108937825296,6499.327935983895,6711,6327.1,29201.51841826997
2018-07-17,6825.91543089937,6826.399682004204,7483.9,6661.3,47802.97131464007
2018-07-18,7403.9428783458,7403.905696515949,7588,7246.5,40610.94862428998
2018-07-19,7383.232427922799,7383.291390976297,7515,7280,20848.114789889958
2018-07-20,7435.036231817459,7434.92106472525,7685.2,7273.1,33800.18317097004
2018-07-21,7341.341459634962,7341.399771362416,7459,7221,13496.422894770016
2018-07-22,7451.226056561003,7451.19907991355,7575,7329.1,16099.857007250004
2018-07-23,7653.36827841827,7653.587317136867,7820,7333,47702.02930198
2018-07-24,8023.289844312681,8023.637910103854,8363,7688,59496.72941472002
2018-07-25,8264.116049138069,8264.120509411929,8506.7,8073,41549.95082843002
2018-07-26,8229.957790291961,8229.772044454081,8329.8,7930,27041.07396783999
